name,email,password
Abigail Meyer, "abigail.meyer@uwaterloo.ca", "515c17f74735e6a8327e9ba9676cf2d0583a77fc6d1eba71dcccf415fdde1a9d"
Christina Lopez, "christina.lopez@uwaterloo.ca", "e82510898db6b4d4f71d5fbbc08cb01c881fd63d0474495f352bab5d6a735cfe"
Aaron Hill, "aaron.hill@uwaterloo.ca", "4dc83a198a580cce7eb9b5462beddeb0e59d98815facd092654a3a9d23fa7e60"
Zachary Brooks, "zachary.brooks@uwaterloo.ca", "5b30bfd62f8f43fd040997e201442013436340cb511b82d6be533471504feb65"
Barbara Baker, "barbara.baker@uwaterloo.ca", "c214520cd203bb1d4402a1838862014268e6fe88685a3d373f55f61459f85b5c"
Donald Webb, "donald.webb@uwaterloo.ca", "1e430ba79119e164669cbe92910183bc8b2a9cbace69a0b05c938b89d93b1558"
Diana Baker, "diana.baker@uwaterloo.ca", "b12b546297e5b8ace06f1303fd4c6e6970f701a40c5bdcdfc6c1bfcf76d806ac"
Sarah Thomas, "sarah.thomas@uwaterloo.ca", "c428c09ec53bcaf0fe748e22d1072332c92bacc1230628c51aee0070eb51c212"
Brenda Owens, "brenda.owens1@uwaterloo.ca", "e64645b588bf7faa4d874484638db2aa2da3861cc59e5a133ad910e439da2722"
Deborah Marshall, "deborah.marshall@uwaterloo.ca", "87bb4ed57e1c6d2d639c4afd6f0de0a6c87ec938801fc4c800df155a4647bac6"
Michael Green, "michael.green@uwaterloo.ca", "6ed04b3d0e87b7e8d44f8f81bbc3c9428276165d52ba1b5b3035e05e83e43047"
Albert Wells, "albert.wells@uwaterloo.ca", "ca4e92bb04b0a06d03ba89a03d6db9bf6ec368b307443741532cfddb457c824b"
Lisa Hughes, "lisa.hughes@uwaterloo.ca", "1a64f18f2fe3a2694064623fdace3ce6885db7e4df45cdf4bee6652bdbdd8b8d"
Bobby Davis, "bobby.davis@uwaterloo.ca", "2569e9e01ac8875b1ae8cf0585e48a01b8ee7b1bc33679444e31350f639c7fc2"
Logan Carter, "logan.carter@uwaterloo.ca", "484668e4db6c2eb163b77703aafa1ad1b2ce558a1462e2278158a065e8309225"
Linda Tran, "linda.tran@uwaterloo.ca", "982831d459ff7169d9d740fa5a65d2f4fe30542ad27dbc3a56d5703ff9a3f047"
Alexander Jackson, "alexander.jackson@uwaterloo.ca", "b67c2e1e9321da6986ef2cf7a768b3c39d069dd03a01c49eb25e704fd179b1db"
Lawrence Hayes, "lawrence.hayes@uwaterloo.ca", "ed68a6418234c2cc1bb5595da95af7ba639dda215db1d0c16bb6a6706508dd6e"
Joshua Perry, "joshua.perry@uwaterloo.ca", "6ce627793a7e686523686331b8beab0454bb8acb638068655855cb4127a8790d"
Danielle Torres, "danielle.torres@uwaterloo.ca", "8dfede9b46cb85da1985aa0e8edeab92707c9ec7fd9723c141ea2fa15c19cbee"
Jordan Ward, "jordan.ward@uwaterloo.ca", "c7f43880fe6ffa5730a1a1ee8a869ebb4d4d3a346621923a76a10aeeb4607c0b"
Diane Howard, "diane.howard@uwaterloo.ca", "8d34d19fad4e96cabca076a7580d64b980bbdd6dafb37531275e99e57b20e1c7"
Jeffrey Snyder, "jeffrey.snyder1@uwaterloo.ca", "c87ddc698ce057f2a38f6fe4df9c5da04451998b51b4601f26f0d036e7ca22fa"
Carol Patterson, "carol.patterson@uwaterloo.ca", "98c6901fb97a31629ebff0dae2b89a03a55a1ae6a0487bb31be77c781eca4bf5"
Henry Flores, "henry.flores@uwaterloo.ca", "2594ca4e5dc2e364eec071552eaaf9889a6d49223ab20a2aae8794eddf50d07f"
Aaron Romero, "aaron.romero@uwaterloo.ca", "c2218ebfa33ddc387af1b74fee97f78e990af97c62f68201a3a59d0389b52c9f"
Ann Barnes, "ann.barnes@uwaterloo.ca", "09949e91e097f823e0c6669d21cf2de5d1e93fd850f6884245fb3b1b1b72134e"
Olivia Williams, "olivia.williams@uwaterloo.ca", "849101a6f2d8f60149c1e70292814e59340640574e027968841432645d505089"
Jordan Hayes, "jordan.hayes@uwaterloo.ca", "e258e86682fd56d2b349c50efa19b54b94aa00bbd699785fbb4e72aa7b61b46c"
Rose Jones, "rose.jones@uwaterloo.ca", "4a66b8bc2f1300e5857b05ac3f1dc1a677bf6f31dd217d42bdc4085458af1218"
Rachel Butler, "rachel.butler@uwaterloo.ca", "2a0f51ffedbd46264ce52fa79ae504fb7976192616ee631d158e56b77806cb8e"
Stephen Perez, "stephen.perez@uwaterloo.ca", "cd5c1480a73cc5d8e7166356451147db869cac3cdcb6a8b7d35902a266bee5ce"
Janet Alexander, "janet.alexander@uwaterloo.ca", "e1d91c6a43ebc55d3215c6697e93b530a02cfc4585528a6ed0dbb3184102f513"
Charles Smith, "charles.smith@uwaterloo.ca", "d32d50d3e22a3364d7081f9de24dd3f7405cd3a7ad409f96b98e1ff9e47adc0e"
Charlotte Cooper, "charlotte.cooper@uwaterloo.ca", "b00f0bcd08432554abe6107edafceb6a1d18fbeb097ab168459fcd41091f9541"
Joe Brooks, "joe.brooks@uwaterloo.ca", "acd9c9910a36838d5856ac1970a610729cc90aab767bd87123930eeec23646cf"
Kimberly Taylor, "kimberly.taylor@uwaterloo.ca", "c5ebd7610f28131d9e0cd366191b8df3ff1cf7c04bc6defc7163955dd80a33f7"
Ann King, "ann.king@uwaterloo.ca", "22f09f720b30f27cc2e852355bca4cbfc6148c70194e8f3f0db7bbc27601d9b6"
Edward Mcdonald, "edward.mcdonald@uwaterloo.ca", "777345c4306f08703e8a93df2a387d09b4a602399a1681b90fc66618b7ead4d5"
Nathan Holmes, "nathan.holmes@uwaterloo.ca", "d519654997f04920578dc31f401a6cfe6330c2861dc0e8126f287ba296991b60"
Christian Hall, "christian.hall@uwaterloo.ca", "79174d182f90877ee9a3bc69f1e814cc57a4929bae33379c5c612d189b0fc912"
Anthony Young, "anthony.young@uwaterloo.ca", "0de5ad3fc6c4841edba777b119a6740762ab782d2e673dd09994af222fc86ec3"
Rose Robinson, "rose.robinson@uwaterloo.ca", "c531df284d649b7a1bc1415319d9ce6dfa72ccf5b0b57083c298191289b732da"
Scott Baker, "scott.baker1@uwaterloo.ca", "a08f6d0e8d9e70453ee27c05214869364cb4c77dc6d2131ea3e6993b84175e9d"
Jacqueline Kennedy, "jacqueline.kennedy@uwaterloo.ca", "4e0b9f440fa75dee7a3678e80e6c36316a03452525adb289c896e5d16be28da7"
Pamela Hill, "pamela.hill@uwaterloo.ca", "f02614c86e3f075892a2f5512a46085c5c474937fa716ec1a0b31ccd4cabafdb"
David Diaz, "david.diaz@uwaterloo.ca", "186d55796114d486d092adbe7d2b858f56c39cd3376307bf9dafa76852925b97"
Jonathan Moreno, "jonathan.moreno@uwaterloo.ca", "6e765e6b2b16e3585fe90716ac405c99181adc9f80445af54d44c58d77b6704b"
Rebecca Holmes, "rebecca.holmes@uwaterloo.ca", "fa92b998eb454e4e250efaa4a365db3f2f7b41e2c4aff2b51481fd1e04f7aba4"
Jose Wright, "jose.wright1@uwaterloo.ca", "6bbc5cbb20bf3a5e223b7ea672ced0db2eb3e09e348f5aa7de7b11ceaa2682c2"
Victoria Rogers, "victoria.rogers@uwaterloo.ca", "ed073119afc704fb1f8b99b161f978fa9112a168e32107feb91860a97f540b34"
Patricia Hunt, "patricia.hunt@uwaterloo.ca", "793a81fb4b04b87372e2e180741076733836e4e750793530f185a756a2013004"
Arthur Morgan, "arthur.morgan@uwaterloo.ca", "6e3896138234ebf84232e8d2184ef2df924bb30a815f31045e1333e1bc9aff48"
Julie Gomez, "julie.gomez1@uwaterloo.ca", "7db5235e704ef518dd892e16b15a685af3beb16eed72b5359ea4dc1620dfe1a0"
Jessica Chen, "jessica.chen@uwaterloo.ca", "e758a0ce04d21e4b267c6ff0c2ab82e7423ce38d6d6f70fe59bb7361e32f24fb"
Tyler Cole, "tyler.cole@uwaterloo.ca", "3ac6d10331d9a13e7913cb0111a975245ce6789dce70307fc2541c9ca02e4201"
Edward Wright, "edward.wright@uwaterloo.ca", "f2e774c689a994e521fe6e22a76add5cdabe2e8f4a5920cee9d00803a9e75686"
Keith Allen, "keith.allen@uwaterloo.ca", "67ab75e93b7cff9d2bd855e6a3aa2c5507c86b0c417866d7f3657c59ad8ef965"
Ronald Peterson, "ronald.peterson@uwaterloo.ca", "9c0268585631f3faf82014393c08c0159590560c6842eb75ce4eaf01b0b28e4c"
Jason Moore, "jason.moore@uwaterloo.ca", "df5f16f894cbbda940a4577624e08392475ea59e39f580961fd2ca98230f9976"
Dorothy Butler, "dorothy.butler@uwaterloo.ca", "29f6f433bdfe6bf469eae77f829dd69d2f22fb7ba9d7b09e2c2e2cb64186643b"
Teresa Holmes, "teresa.holmes@uwaterloo.ca", "0fd9635b4840e02a73e21187711082256a7300b36ab17daf76e702b13660c14d"
Angela Shaw, "angela.shaw@uwaterloo.ca", "06afa8d022d1b0c9d3d7d8f8c4c101d103d3fb104f1e352a185b404faa9bcab8"
Cynthia Bryant, "cynthia.bryant@uwaterloo.ca", "57fdbef979cb855041f1272fd5c83f589ae2d56e61c9eab08a9c5bb74745b116"
Robert Bryant, "robert.bryant@uwaterloo.ca", "b4528874d82c956eeb76b613ca9408486ee9d1b8bf09d5b05648d2a9541646a3"
Nicole Williams, "nicole.williams@uwaterloo.ca", "bca16cda19c8a233672bca57010971918c48b230b0e684cad2bb53cb54fb8d05"
Vincent Powell, "vincent.powell@uwaterloo.ca", "6faa3000e792a7c836f97d1ad911b93bbddee387e9bc14878dbbe9413443a9db"
Joan Williams, "joan.williams@uwaterloo.ca", "bbded4a0cdd96d7732739c381e8a140fdbcbc439313a01fbeecc16437a2400a2"
Abigail Rogers, "abigail.rogers@uwaterloo.ca", "02d0ca89efdd0a9153976f10845d82ef95c462a89b538b23ece86a8dbbbf515e"
George Reyes, "george.reyes@uwaterloo.ca", "4d70ddd633c4da3e0d637312643e6a8a84b1073a9b787bdbd6e5b0c9f4f33d81"
Grace Long, "grace.long@uwaterloo.ca", "298b66ad2a0a8edf6b0ea65887ff126d3a6afe039daedfd8d98681b6bd5790ff"
Louis Webb, "louis.webb@uwaterloo.ca", "8101f65164eab254bd056273d035176ed7affee7ad8546ae63597ffc00ee4d03"
Lori Freeman, "lori.freeman@uwaterloo.ca", "d474d472f3c3a31861dc639db483231ac0dc034215fedaf9f70ea267d7fafb7a"
Alexander Holmes, "alexander.holmes@uwaterloo.ca", "0a3582173911a0e79e89d9515ed38551645c38240b0fd5d7e70532b0ce081841"
Richard Morgan, "richard.morgan@uwaterloo.ca", "2ecc59f3efdd84c05b9da9a71e1de38d037aa3735cc67dfda25a74adfd83ca26"
Eric Reyes, "eric.reyes@uwaterloo.ca", "a2334dedc476b6248c0faa7dcd1cf402d7b5e86f7b7c1ecfef0471f85ac006dc"
Emily Mendez, "emily.mendez@uwaterloo.ca", "dde8dbd6285a2fc7ecb7e5cc4abf2995fe602163e959652762c4c9916cfdfe54"
Arthur Cruz, "arthur.cruz@uwaterloo.ca", "1607714a6a4eccb3aa11a304c2442d1066ab92361b2fd9b0936512d001bae089"
Stephanie Cook, "stephanie.cook@uwaterloo.ca", "ff4f24236b7a98f82790d1bda1b4cd1e2af138a0f581cb43cca073dc229bdb36"
Henry Long, "henry.long@uwaterloo.ca", "05ed45ffee6d33e0785ff4e993e277752900e45dfb47f4f693fc6ffdf69cc90e"
Benjamin Sullivan, "benjamin.sullivan@uwaterloo.ca", "dc976cbf3dd0cde4b8117ead6a3b9a7afdbe30661dcb912fcab8277e3a89af54"
Angela Murray, "angela.murray@uwaterloo.ca", "1cce524f0aa8283cd6cecfd1e4f8abfe8b37bb0f3ac6c37f3fc727af0de4b4ba"
Danielle Powell, "danielle.powell@uwaterloo.ca", "879dd1960911f3641200e551aaf32d991fcc0e2778ca623af83e171ac5dcccca"
Grace Adams, "grace.adams@uwaterloo.ca", "5f824f82065de58af08940ec3556e48641e3008e85138dcab1a37f12dfa3a2af"
Alan Gardner, "alan.gardner@uwaterloo.ca", "0fa35785f6aa6964dd7b82de4691ff06a069b4739e8705ecdf67bc84c591221e"
Steven Brown, "steven.brown@uwaterloo.ca", "b4dcc07435f7caf13bd340d6cb5eedbb0402bfd4cbfb72a9badf106f3e7faf2c"
Kayla Cole, "kayla.cole@uwaterloo.ca", "d19fdbd2dac47acbc8ac25177222d5fab2f32502e51e33cff966797f66176e46"
Melissa Vargas, "melissa.vargas@uwaterloo.ca", "6bda5be8e07f7187b4182abd2c656e435bbad8832b9b4b9e812bd4bd230d8d4a"
Michelle Wood, "michelle.wood@uwaterloo.ca", "961ccfbfc40bc6e5c3e619595bf22a773b77bc0e48cf269adccedc41eb7c1510"
Lauren Ramos, "lauren.ramos@uwaterloo.ca", "9e06e886a9db1130c0f059e48494fb3a64651158d1655c1b624259134c2a3432"
Harold Wright, "harold.wright@uwaterloo.ca", "98b56f1e42da5a35594b7814647adc66248547ad260bf93d84183b79e831482e"
Helen Martinez, "helen.martinez@uwaterloo.ca", "9786183ecd571882dc280ee63e77b29bcf669048afa8aef4b35e8007f3da727a"
Amber Hicks, "amber.hicks@uwaterloo.ca", "2702a67fb64d8b38c8e5f4fcfde971e574c76c4e1a074915f3147a5a1b81faed"
Bobby Cox, "bobby.cox@uwaterloo.ca", "17eb9180b225d6c7a2872ac38e665ffeff4c5215df9f116ea53940c0c0a46150"
Kimberly Coleman, "kimberly.coleman@uwaterloo.ca", "006938b26986cab35732cc66f6d0b1ae6f6e8e99d54cf30b697f0f3e002e97e1"
Stanley Meyer, "stanley.meyer@uwaterloo.ca", "39c35f8cc7aa01d3e6ad6942a712b11e3dbb9f920584365b33085e5e2013215c"
Deborah Howard, "deborah.howard@uwaterloo.ca", "dff41a25233a634f803bea5cc04911bafdc506cc7d2d083c3a93e848405d5a0e"
Billy Evans, "billy.evans@uwaterloo.ca", "eb85a8fee97704b379cfe292ee0f0868747b18887df4d9b0179c8d5b2e9a3e8c"
Julia Adams, "julia.adams@uwaterloo.ca", "ca0b00bb007056b997cd5eda2ac6671439c2085b220bea77f85a93dab6c0d867"
Jean Rodriguez, "jean.rodriguez@uwaterloo.ca", "52c6cc3ea9a515b5a67924c27732f008881110c9b8c39f2c300a39234f99acc4"
Jacqueline Gordon, "jacqueline.gordon@uwaterloo.ca", "07d6657d875752ccdee22aeab5ded2c180415cb9a80e4dba3b064d852bc34d2e"
Scott Romero, "scott.romero@uwaterloo.ca", "e692e3b94db20a5ee7d8355c3fa2086981457decf4076d47ecbfce7f548eb834"
Maria Burns, "maria.burns@uwaterloo.ca", "358c0874e580b8d178583fbc65d4ff036e7e0278a14fc38d1ae2ee5edb486c8c"
Brenda Tucker, "brenda.tucker@uwaterloo.ca", "be3698a7dfcc6419251aa1cf320e948849129d6fed3f1b676df7afc6cea51579"
Ann Chen, "ann.chen@uwaterloo.ca", "3602382fd7e9f3cd98315fd96d46061ba219cfcb6bf826b4b412c0f3efd152d0"
Diana Thompson, "diana.thompson@uwaterloo.ca", "b84515f2f2900866334b6c4df5a6714d9a778bdb7cdfb7120425e6f1b10f3354"
Lisa Gibson, "lisa.gibson@uwaterloo.ca", "d42fa3420863015b4c82dc518cae123c094ea52d087db099af62ad133d6178a6"
Carolyn Cook, "carolyn.cook@uwaterloo.ca", "a9bda3c7d889ca442a9a78195d05ba6d5f3956372a1915a4b90f7f0cf92ef765"
Denise Brooks, "denise.brooks@uwaterloo.ca", "68f9737554511e5bfb6b7db1aa8b8ba306c9340bdd3155c905bcfb07cbcfe04d"
Richard Mason, "richard.mason@uwaterloo.ca", "b7419c4cc8b10f7c0eedd2bbbaceed58cffd86c39e23de62f8359073ea3b92dc"
Mark Olson, "mark.olson@uwaterloo.ca", "a25a228ed323376ee565d6c3f4811494abc01c5537fdc7dfb9dafab0f329c3a2"
Sarah Foster, "sarah.foster@uwaterloo.ca", "d6328e8426ed6d7f7ac75197b0612003fa8043d0def479208a28f67002d2bb92"
James Stewart, "james.stewart@uwaterloo.ca", "540ef8e8e3d7ceb2f3902669770e9e2ddd27e8baf3fe4fb488babab4e8476830"
Bryan Evans, "bryan.evans1@uwaterloo.ca", "1779491f4869e0fa3af672d292333589688f7819cae0d548b14760e7fdde977c"
Henry Meyer, "henry.meyer1@uwaterloo.ca", "c10da2ed19dbab7777be3c39b60f170aa18f536907ca47622f1f937d3da06988"
Laura Hicks, "laura.hicks@uwaterloo.ca", "4398d6a806b8c271f14472453813914da712279857954d49c149ba61efa526e3"
Alexis Thomas, "alexis.thomas@uwaterloo.ca", "c85fc072fbd23104e431a424c79347f11328611899809d8ab1e145980ccf6598"
Steven Edwards, "steven.edwards1@uwaterloo.ca", "8c7e47f51627049be8a4e30778ff5fbad1d19641f2dc3bf458bb17c0fd5bac6e"
Emma Lee, "emma.lee@uwaterloo.ca", "d1d206eb7f8ced03b2d5c901395f714e63a3a72f64631843c295038064815515"
Madison Robertson, "madison.robertson@uwaterloo.ca", "efb572c6beede2cf53356b024de1a3aa45d21d044ca9a1587096bcb9e1175fe0"
Anna Carter, "anna.carter@uwaterloo.ca", "9a4ef4a3ad9d87356c548a5d64b8937d2a7c2151a96a02d9e535270ab21f2c75"
Jordan Reynolds, "jordan.reynolds@uwaterloo.ca", "2722166eaafb644f73c70729d72f6702f59080017f7a48c6c9e6a12d8eef2d3d"
Joseph Bryant, "joseph.bryant@uwaterloo.ca", "5f14d64f28ab122b075b65aa2132705f13769e650be961b580b026e7acaac23c"
Carolyn Cruz, "carolyn.cruz@uwaterloo.ca", "31a743310f377bae0511233f619f76c524459029bc99036bcec46d4055982923"
Juan Simpson, "juan.simpson1@uwaterloo.ca", "dc065d6e74e8943d476e784da5b45097b24d5d11dde9994288dea9fb0e509e5b"
Eugene Gomez, "eugene.gomez@uwaterloo.ca", "c3cc924f8bda51e60ed80ebcdc6b72b65a7d456f07558cd8ddf6eb88b9fd7359"
Donna Bell, "donna.bell@uwaterloo.ca", "e055733ac5e94bb979483c2135654481ef6fe8aa163d71ff491569b57819cc03"
Kimberly Aguilar, "kimberly.aguilar@uwaterloo.ca", "f03b60beb54e58f07d19987574f1cfaa13eb3517baac291215ae7759f655fb84"
Joe Medina, "joe.medina@uwaterloo.ca", "20acfce0e972b0f91755f76dedbe1a59a7d6702772886d97f0c4f1b4e4ad9275"
Jessica Moreno, "jessica.moreno1@uwaterloo.ca", "2ab21a3bcddf25191abd3d8437b9cdfdc6314d486e4c6f6ca58b086e9e7eaafb"
Jeremy Harrison, "jeremy.harrison1@uwaterloo.ca", "c185c87a8fc8e0f356daef433935e7d017dbc7b909f1444c62b25e9be679b81a"
Linda Reyes, "linda.reyes@uwaterloo.ca", "08a9da89970def470a2b6ee7b2ff40196b077774b7df359a9b78818046d237eb"
Brandon Reyes, "brandon.reyes@uwaterloo.ca", "863647ee6f65a232835a236cad3119fbd3b3b10309ccd1ce01d4d7e9939bc12f"
Austin Hughes, "austin.hughes@uwaterloo.ca", "08fd2f277d58fff0feaf6d07b6c207a0fcd8c09e74dab57afb27e37bda44dec9"
Donald Gutierrez, "donald.gutierrez@uwaterloo.ca", "b7b44431bf6c338a218765dee442e17962eb8c6a88dbffd685183cd843aa08d8"
Rose Watson, "rose.watson@uwaterloo.ca", "829b35539e839351f3e38fdf62e369bfa6552ae004403fc39f65f047091bd25f"
Ashley Martinez, "ashley.martinez@uwaterloo.ca", "ec96fb8e689fc25a23b4c0e671ca10f1fd855a4a66a7b4dab37e31a2373800d8"
Kayla Foster, "kayla.foster@uwaterloo.ca", "eeccb8b9f64eb42b0e25999bcd9e16e9902e7f3188337d735652f20defe68ab9"
Kimberly Gonzales, "kimberly.gonzales@uwaterloo.ca", "e7a62e23f84508c6d3d309a3870368dc5bd240127b3fb19e33db3d128549aad4"
Rose Rose, "rose.rose@uwaterloo.ca", "cc622881c4eee9b9c021bdeff6e729847028dd98d0a04d88b92a345f9da6f066"
Christopher White, "christopher.white@uwaterloo.ca", "a905b5362305d688993c84be497d644d3438e82a61d69a1d8f618f917f863414"
Daniel Boyd, "daniel.boyd@uwaterloo.ca", "8fb0763670cfc9bd0f55c3e4dfbec5f2f6cf14af7e71faa28894fe2ab8d1488e"
Katherine Gonzales, "katherine.gonzales@uwaterloo.ca", "75f4c815b67e1190f390e788510508d5cbe2965d2437c3fa1a04921a6e52c114"
Daniel Guzman, "daniel.guzman@uwaterloo.ca", "742498a6e8fab016590f068f31fc39c20882f6ab844e1598d162d7229018470f"
Austin Henderson, "austin.henderson@uwaterloo.ca", "a4dc2c9c053e27be608fab30723ef262249cdc423e1f881c4c15c415c8f8cd34"
Alice Nelson, "alice.nelson@uwaterloo.ca", "0a25649b392e026b5028907ec0640f67dd1acadb540af346dbb1b0603ae73ec8"
Dorothy Woods, "dorothy.woods@uwaterloo.ca", "3aa8b11f4c8ff6c2d8d0958b38e9568408b02d3fc618603b761bac5fe76fbb6a"
Brian Snyder, "brian.snyder@uwaterloo.ca", "43a68b5da0e45523dcc2a60cef6354479473f5d9a31d5f2e898f0a000f31eb26"
Charles Reyes, "charles.reyes@uwaterloo.ca", "ccb69fb804bcbf00c01901d8441e5603d392c6f81a5b8d3182a6388469820718"
Ashley Garcia, "ashley.garcia@uwaterloo.ca", "59c898f5657b75d9231dc93f08fe94a15206aa025c3f56b376951a73875db80d"
Charlotte Henderson, "charlotte.henderson@uwaterloo.ca", "15c42ddef14630a8d4060be85f35c1f8007e01b195ef68f7e4133fc97d1fc6e3"
Richard Bailey, "richard.bailey@uwaterloo.ca", "e80b1a478828aaa57d42797c3330a6943e1cfb78590a65d2e5a05e559db38e55"
Keith Cooper, "keith.cooper@uwaterloo.ca", "2616a3addac9582e226036d333294bfc411b6a89d994e54cdb5c29994d9db7c4"
Jerry Butler, "jerry.butler@uwaterloo.ca", "9a37c39d5a10e635dc90bcfe09ca5e3b92fe09c56a86ba4e672798d48166dea0"
Deborah Kim, "deborah.kim@uwaterloo.ca", "ef7a07baf49857c71e41813d4837412d6ffe5ac89935a4f527b40fcd718fb528"
Arthur Wright, "arthur.wright@uwaterloo.ca", "18af9ee63954f74b84756680c3662ffd80f0ac0e7ead64f3e241f42cfc9b173f"
Johnny Hunter, "johnny.hunter@uwaterloo.ca", "4dd878191b93192691e5dccd862237d36e28d7176d264be804e3b519805f8ed6"
Jason Murphy, "jason.murphy@uwaterloo.ca", "93c894bc77dc2b30a32421d29d67618bca7adba11626e8e17ea945fad4158ce9"
Nancy Price, "nancy.price@uwaterloo.ca", "dce35748b166b1f9d1692e0d7b760f61a49f16e61481400bd2e20c3ff64e97e2"
Virginia Roberts, "virginia.roberts@uwaterloo.ca", "ad979a9164fa4ca75923bf9323a3c244f6fdf368fe8a42992b4cc3543fbdb060"
Harold Salazar, "harold.salazar@uwaterloo.ca", "b98b6460c074a418fd3f549ea70ae092421d228d4ec0bacce5c9dc7806971f07"
Paul Mitchell, "paul.mitchell@uwaterloo.ca", "a2ad2d7b058992138efa635987e323dff121f3b232151f88dadd71a240975a86"
Harold Nichols, "harold.nichols@uwaterloo.ca", "7ec793706d9f8749c6df2ed07285e5093ee9d8d6a1eacaad5872a7f3d6676f6d"
Albert Guzman, "albert.guzman@uwaterloo.ca", "f56c9ef575d27fadd6758b1d1d7e92dff480da6d8f0db39a71856ceadbc9a428"
Adam Freeman, "adam.freeman@uwaterloo.ca", "aba3c13b4b22e6093dce60370acea21a1c7f5582d04b701fe69801cf88f9e8a2"
William Phillips, "william.phillips1@uwaterloo.ca", "d73b89d4d231968bd4acacea388f53df7db9ace8e5191ef06b732adfccc2d56e"
Heather Garcia, "heather.garcia1@uwaterloo.ca", "4c5720a7b7aab7fbef0f767fc27558114972906df240dbef505feac4c7b27418"
Deborah Ross, "deborah.ross@uwaterloo.ca", "44d7a7307c2efec75f8cffe6ca1484cd4d241992008a45268debd1ce820de7e7"
Bruce Williams, "bruce.williams1@uwaterloo.ca", "f3e26b8214c1c97f2b3313a4913a467ef9f1ffb1bd5214825b7a73df1dcc1f18"
Louis Martin, "louis.martin@uwaterloo.ca", "fae437047ef9cd2567e320396b16d3d945d7befea7483d154a96863ab24f0fb1"
Betty Reed, "betty.reed@uwaterloo.ca", "c5c9212f1a59b5a093d0c2b0b697779dbc8f5794f9faf997f97a1dec307b6302"
Maria Porter, "maria.porter@uwaterloo.ca", "8a0e28b7342f1c4f2f95ca3673a0cab4d0a86a7d37d5ecd6a54b5062397d5c84"
David Butler, "david.butler@uwaterloo.ca", "5b8533e3ac6df9afd5ca250121b8a47c51d426b5130f5c7759c1443115d18c11"
James Jimenez, "james.jimenez@uwaterloo.ca", "b3df26351d25b01c1688e9b40f25b7bc6e170b24b17182c64c0ecf8e4f7bd82b"
Charles Reynolds, "charles.reynolds@uwaterloo.ca", "4a76781f7115003754f8d758747dc3ccf349675e4e405dd08750afd5820abc4a"
Isabella Adams, "isabella.adams@uwaterloo.ca", "7a008d7c89ea38f2f3462151e81d1413c4c66143bf204f7e8587dce6a7091246"
Kyle Cox, "kyle.cox@uwaterloo.ca", "5d1066e0964a8413567378a30927b54972ba6c5c704819bffba28fe10098a288"
Stanley Dixon, "stanley.dixon@uwaterloo.ca", "788433b714b13b9968e52647042569070f296acf116bb8ce49abb746468bb43c"
Alan Palmer, "alan.palmer@uwaterloo.ca", "e538e49ae5ab23964f1ec2a5ac089d858786796549bd585217eaae3a38b18d70"
Lori Tucker, "lori.tucker@uwaterloo.ca", "e719ba2a18696790681f43ffa4dde1dbb67d0da7c3eeb843db4d2042aa8dabe0"
Dennis Harrison, "dennis.harrison@uwaterloo.ca", "a489a606de99d9238eeec8331d779afe22d7e6314e584e44521e3c31a5504ea6"
Kathryn Crawford, "kathryn.crawford@uwaterloo.ca", "02cee1591368b79d08c9cf4bd0779fedbeff070b2eab822afedd3e8217e1a487"
Andrea Turner, "andrea.turner@uwaterloo.ca", "2b24ae03a04177d852fece292a8e8cd8c1d74d74797ebb2c90fd00a977b05b21"
Albert Snyder, "albert.snyder@uwaterloo.ca", "31f95c3d2f4ea68b87c5bc5901729fa58b9783c92af89aba6c2bd60cd27ee28e"
Janice Robinson, "janice.robinson@uwaterloo.ca", "1c50dc267620fbdd6817c86533bf2a7ac5840836e98ab89e975a430cade55c1a"
Anna Edwards, "anna.edwards@uwaterloo.ca", "888a82b91c4e4d0496d3f3f171ecdd2a83df5cba54678057106a2d628f127581"
Gary White, "gary.white@uwaterloo.ca", "ebb721ae436f93727d238284f28e1c7d7c332566a2c0a1de17695ffcbc5a44d7"
Nathan Ward, "nathan.ward@uwaterloo.ca", "cd0283511b7caf5ad8b0d2eb0b7a3ff1f9f88fc27c085238ab5b48d17bbcc143"
Bobby Medina, "bobby.medina1@uwaterloo.ca", "1457c06cef0d083811067c60ca9f6dead0194ea8bee95dd1be9530c73b585a4d"
Martha Price, "martha.price@uwaterloo.ca", "8f317481a51cc65f4bbcea837f3378a210d829803eb7d95ef89cea677a189eea"
Jessica Graham, "jessica.graham@uwaterloo.ca", "ea220fe3a0af7b30739ba1ee4aa7285e15091630a30ebf28bb7152c8962e3744"
Joyce West, "joyce.west@uwaterloo.ca", "51af223014b542066a24ead83d4e7b625ead4bceb1d1ad47a090c8fe0d4c608c"
Donna Gomez, "donna.gomez@uwaterloo.ca", "b5f74e9efe152965c7908bf1fcd7fe78c710e937fbb119ae541516b0cf8def57"
Aaron Soto, "aaron.soto@uwaterloo.ca", "92e2e15e69963c884b5996ec82e8c249db0fcbc6c2b4198de4db7d26dfe6ea8c"
Martha Lewis, "martha.lewis@uwaterloo.ca", "72e3d788fdc7502094c598fe29006f0b051e3b4ac40e2a4f4728c6beb7ffbee9"
Grace Gordon, "grace.gordon@uwaterloo.ca", "4e5b4313864911dc4d9c7f3a2c85b90e966d48e6a9b59497cd2b10de5a24df1a"
